,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
108326,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140218,2014-02-18,095741,CME,0,95,131097,8094,31406,16436,100701,78460,125231,126302,5866,4795,131097,8094,31406,16436,100701,78460,125231,126302,5866,4795,0,0,0,0,0,0,0,0,0,0,    3872,   -1588,  -12216,    5181,    -242,   11821,    3351,    4786,     521,    -914,100.0,6.2,24.0,12.5,76.8,59.8,95.5,96.3,4.5,3.7,100.0,6.2,24.0,12.5,76.8,59.8,95.5,96.3,4.5,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,22,47,9,18,21,47,73,104,22,47,9,18,21,47,73,0,0,0,0,0,0,0,0,72.1,45.0,80.6,63.4,66.7,42.1,70.4,55.5,72.1,45.0,80.6,63.4,66.7,42.1,70.4,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108327,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140211,2014-02-11,095741,CME,0,95,127225,9682,43622,11255,100943,66639,121880,121516,5345,5709,127225,9682,43622,11255,100943,66639,121880,121516,5345,5709,0,0,0,0,0,0,0,0,0,0,   -4607,   -4012,   -4587,     534,   -1145,    -219,   -4623,   -4272,      16,    -335,100.0,7.6,34.3,8.8,79.3,52.4,95.8,95.5,4.2,4.5,100.0,7.6,34.3,8.8,79.3,52.4,95.8,95.5,4.2,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,27,45,8,16,18,48,68,103,27,45,8,16,18,48,68,0,0,0,0,0,0,0,0,69.8,46.2,79.8,64.7,69.3,46.2,75.2,62.3,69.8,46.2,79.8,64.7,69.3,46.2,75.2,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108328,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140204,2014-02-04,095741,CME,0,95,131832,13694,48209,10721,102088,66858,126503,125788,5329,6044,131832,13694,48209,10721,102088,66858,126503,125788,5329,6044,0,0,0,0,0,0,0,0,0,0,   -1203,   -7036,   -7837,    5740,     -20,    1040,   -1316,   -1057,     113,    -146,100.0,10.4,36.6,8.1,77.4,50.7,96.0,95.4,4.0,4.6,100.0,10.4,36.6,8.1,77.4,50.7,96.0,95.4,4.0,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,25,50,7,18,18,48,73,109,25,50,7,18,18,48,73,0,0,0,0,0,0,0,0,70.5,44.6,80.1,62.8,67.3,44.6,76.2,62.3,70.5,44.6,80.1,62.8,67.3,44.6,76.2,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108329,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140128,2014-01-28,095741,CME,0,95,133035,20730,56046,4981,102108,65818,127819,126845,5216,6190,133035,20730,56046,4981,102108,65818,127819,126845,5216,6190,0,0,0,0,0,0,0,0,0,0,   11893,   -6009,   25679,     395,   18192,  -15096,   12578,   10978,    -685,     915,100.0,15.6,42.1,3.7,76.8,49.5,96.1,95.3,3.9,4.7,100.0,15.6,42.1,3.7,76.8,49.5,96.1,95.3,3.9,4.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,27,52,7,18,17,50,73,112,27,52,7,18,17,50,73,0,0,0,0,0,0,0,0,71.5,46.4,82.0,65.5,71.5,46.4,81.2,65.5,71.5,46.4,82.0,65.5,71.5,46.4,81.2,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108330,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140121,2014-01-21,095741,CME,0,95,121142,26739,30367,4586,83916,80914,115241,115867,5901,5275,121142,26739,30367,4586,83916,80914,115241,115867,5901,5275,0,0,0,0,0,0,0,0,0,0,    8144,   -5756,   11589,    1365,   13685,   -7800,    9294,    5154,   -1150,    2990,100.0,22.1,25.1,3.8,69.3,66.8,95.1,95.6,4.9,4.4,100.0,22.1,25.1,3.8,69.3,66.8,95.1,95.6,4.9,4.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,35,42,7,16,17,56,61,107,35,42,7,16,17,56,61,0,0,0,0,0,0,0,0,69.9,47.6,78.9,64.7,69.8,47.6,77.6,64.7,69.9,47.6,78.9,64.7,69.8,47.6,77.6,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108331,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140114,2014-01-14,095741,CME,0,95,112998,32495,18778,3221,70231,88714,105947,110713,7051,2285,112998,32495,18778,3221,70231,88714,105947,110713,7051,2285,0,0,0,0,0,0,0,0,0,0,   -4010,   -5954,   -2064,      13,    1563,   -2138,   -4378,   -4189,     368,     179,100.0,28.8,16.6,2.9,62.2,78.5,93.8,98.0,6.2,2.0,100.0,28.8,16.6,2.9,62.2,78.5,93.8,98.0,6.2,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,45,24,5,13,19,63,43,99,45,24,5,13,19,63,43,0,0,0,0,0,0,0,0,67.9,51.3,77.2,70.8,67.9,51.3,75.5,70.8,67.9,51.3,77.2,70.8,67.9,51.3,75.5,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108332,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140107,2014-01-07,095741,CME,0,95,117008,38449,20842,3208,68668,90852,110325,114902,6683,2106,117008,38449,20842,3208,68668,90852,110325,114902,6683,2106,0,0,0,0,0,0,0,0,0,0,     205,     575,   -1427,       4,     217,    1634,     796,     211,    -591,      -6,100.0,32.9,17.8,2.7,58.7,77.6,94.3,98.2,5.7,1.8,100.0,32.9,17.8,2.7,58.7,77.6,94.3,98.2,5.7,1.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,48,26,4,11,20,62,47,103,48,26,4,11,20,62,47,0,0,0,0,0,0,0,0,65.1,49.0,75.1,70.3,65.1,49.0,73.6,70.3,65.1,49.0,75.1,70.3,65.1,49.0,73.6,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108322,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140318,2014-03-18,095741,CME,0,95,111057,19320,20590,198,85755,86691,105273,107479,5784,3578,111057,19320,20590,198,85755,86691,105273,107479,5784,3578,0,0,0,0,0,0,0,0,0,0,  -55892,    6581,    -396,  -23938,  -37396,  -29467,  -54753,  -53801,   -1139,   -2091,100.0,17.4,18.5,0.2,77.2,78.1,94.8,96.8,5.2,3.2,100.0,17.4,18.5,0.2,77.2,78.1,94.8,96.8,5.2,3.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,33,32,2,12,17,46,50,93,33,32,2,12,17,46,50,0,0,0,0,0,0,0,0,78.0,68.4,84.4,78.9,78.0,68.4,84.4,78.9,78.0,68.4,84.4,78.9,78.0,68.4,84.4,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108309,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140617,2014-06-17,095741,CME,0,95,135017,91227,22152,449,36227,110587,127903,133188,7114,1829,135017,91227,22152,449,36227,110587,127903,133188,7114,1829,0,0,0,0,0,0,0,0,0,0,  -65185,  -15339,    5789,  -30827,  -17160,  -40084,  -63326,  -65122,   -1859,     -63,100.0,67.6,16.4,0.3,26.8,81.9,94.7,98.6,5.3,1.4,100.0,67.6,16.4,0.3,26.8,81.9,94.7,98.6,5.3,1.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,58,23,4,11,25,70,52,117,58,23,4,11,25,70,52,0,0,0,0,0,0,0,0,58.0,64.2,72.4,80.6,58.0,64.2,72.4,80.6,58.0,64.2,72.4,80.6,58.0,64.2,72.4,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108308,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140624,2014-06-24,095741,CME,0,95,128333,84943,15974,606,35814,109877,121363,126457,6970,1876,128333,84943,15974,606,35814,109877,121363,126457,6970,1876,0,0,0,0,0,0,0,0,0,0,   -6684,   -6284,   -6178,     157,    -413,    -710,   -6540,   -6731,    -144,      47,100.0,66.2,12.4,0.5,27.9,85.6,94.6,98.5,5.4,1.5,100.0,66.2,12.4,0.5,27.9,85.6,94.6,98.5,5.4,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,54,21,6,12,25,69,50,112,54,21,6,12,25,69,50,0,0,0,0,0,0,0,0,59.7,68.6,73.9,83.7,59.7,68.6,73.9,83.7,59.7,68.6,73.9,83.7,59.7,68.6,73.9,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108307,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140701,2014-07-01,095741,CME,0,95,129425,85387,15825,706,35777,111268,121870,127799,7555,1626,129425,85387,15825,706,35777,111268,121870,127799,7555,1626,0,0,0,0,0,0,0,0,0,0,    1092,     444,    -149,     100,     -37,    1391,     507,    1342,     585,    -250,100.0,66.0,12.2,0.5,27.6,86.0,94.2,98.7,5.8,1.3,100.0,66.0,12.2,0.5,27.6,86.0,94.2,98.7,5.8,1.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,60,21,6,9,25,71,51,116,60,21,6,9,25,71,51,0,0,0,0,0,0,0,0,56.2,68.0,71.0,81.5,56.2,68.0,71.0,81.5,56.2,68.0,71.0,81.5,56.2,68.0,71.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108284,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141209,2014-12-09,095741,CME,0,95,213159,32116,80710,21788,155805,102791,209709,205289,3450,7870,213159,32116,80710,21788,155805,102791,209709,205289,3450,7870,0,0,0,0,0,0,0,0,0,0,   21951,    1906,    7496,     -46,   20792,   14596,   22652,   22046,    -701,     -95,100.0,15.1,37.9,10.2,73.1,48.2,98.4,96.3,1.6,3.7,100.0,15.1,37.9,10.2,73.1,48.2,98.4,96.3,1.6,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,32,59,11,21,23,59,89,127,32,59,11,21,23,59,89,0,0,0,0,0,0,0,0,64.7,44.0,80.3,64.1,53.9,42.2,64.3,51.7,64.7,44.0,80.3,64.1,53.9,42.2,64.3,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108285,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141202,2014-12-02,095741,CME,0,95,191208,30210,73214,21834,135013,88195,187057,183243,4151,7965,191208,30210,73214,21834,135013,88195,187057,183243,4151,7965,0,0,0,0,0,0,0,0,0,0,   15083,    3824,   14276,     336,   10827,   -1606,   14987,   13006,      96,    2077,100.0,15.8,38.3,11.4,70.6,46.1,97.8,95.8,2.2,4.2,100.0,15.8,38.3,11.4,70.6,46.1,97.8,95.8,2.2,4.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,36,62,7,18,23,60,87,133,36,62,7,18,23,60,87,0,0,0,0,0,0,0,0,65.8,45.8,81.5,66.8,58.8,41.5,66.9,52.3,65.8,45.8,81.5,66.8,58.8,41.5,66.9,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108286,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141125,2014-11-25,095741,CME,0,95,176125,26386,58938,21498,124186,89801,172070,170237,4055,5888,176125,26386,58938,21498,124186,89801,172070,170237,4055,5888,0,0,0,0,0,0,0,0,0,0,    8736,   -4919,   -1401,    9856,    3631,    -443,    8568,    8012,     168,     724,100.0,15.0,33.5,12.2,70.5,51.0,97.7,96.7,2.3,3.3,100.0,15.0,33.5,12.2,70.5,51.0,97.7,96.7,2.3,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,36,57,6,19,21,58,82,127,36,57,6,19,21,58,82,0,0,0,0,0,0,0,0,69.0,42.2,83.3,64.5,59.5,38.6,66.8,50.5,69.0,42.2,83.3,64.5,59.5,38.6,66.8,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108287,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141118,2014-11-18,095741,CME,0,95,167389,31305,60339,11642,120555,90244,163502,162225,3887,5164,167389,31305,60339,11642,120555,90244,163502,162225,3887,5164,0,0,0,0,0,0,0,0,0,0,      25,    1912,    1272,   -2339,     378,    1289,     -49,     222,      74,    -197,100.0,18.7,36.0,7.0,72.0,53.9,97.7,96.9,2.3,3.1,100.0,18.7,36.0,7.0,72.0,53.9,97.7,96.9,2.3,3.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,37,52,6,19,20,59,76,122,37,52,6,19,20,59,76,0,0,0,0,0,0,0,0,66.4,43.0,79.8,64.8,62.9,38.4,70.1,53.4,66.4,43.0,79.8,64.8,62.9,38.4,70.1,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108288,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141111,2014-11-11,095741,CME,0,95,167364,29393,59067,13981,120177,88955,163551,162003,3813,5361,167364,29393,59067,13981,120177,88955,163551,162003,3813,5361,0,0,0,0,0,0,0,0,0,0,    7507,    -825,    2259,    7272,    1282,   -1434,    7729,    8097,    -222,    -590,100.0,17.6,35.3,8.4,71.8,53.2,97.7,96.8,2.3,3.2,100.0,17.6,35.3,8.4,71.8,53.2,97.7,96.8,2.3,3.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,39,52,6,20,19,63,73,123,39,52,6,20,19,63,73,0,0,0,0,0,0,0,0,68.7,43.6,82.9,65.6,63.7,38.5,70.1,52.0,68.7,43.6,82.9,65.6,63.7,38.5,70.1,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108289,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141104,2014-11-04,095741,CME,0,95,159857,30218,56808,6709,118895,90389,155822,153906,4035,5951,159857,30218,56808,6709,118895,90389,155822,153906,4035,5951,0,0,0,0,0,0,0,0,0,0,   15841,    3386,    3133,    1073,   11377,   11430,   15836,   15636,       5,     205,100.0,18.9,35.5,4.2,74.4,56.5,97.5,96.3,2.5,3.7,100.0,18.9,35.5,4.2,74.4,56.5,97.5,96.3,2.5,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,37,53,6,21,20,60,77,124,37,53,6,21,20,60,77,0,0,0,0,0,0,0,0,70.3,43.3,82.5,63.3,66.8,40.1,74.0,53.3,70.3,43.3,82.5,63.3,66.8,40.1,74.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108290,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141028,2014-10-28,095741,CME,0,95,144016,26832,53675,5636,107518,78959,139986,138270,4030,5746,144016,26832,53675,5636,107518,78959,139986,138270,4030,5746,0,0,0,0,0,0,0,0,0,0,    5823,   -3255,    2464,    1732,    6642,    1962,    5119,    6158,     704,    -335,100.0,18.6,37.3,3.9,74.7,54.8,97.2,96.0,2.8,4.0,100.0,18.6,37.3,3.9,74.7,54.8,97.2,96.0,2.8,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,37,53,6,18,22,57,79,124,37,53,6,18,22,57,79,0,0,0,0,0,0,0,0,69.2,44.5,80.3,63.6,69.2,44.5,78.2,59.0,69.2,44.5,80.3,63.6,69.2,44.5,78.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108291,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141021,2014-10-21,095741,CME,0,95,138193,30087,51211,3904,100876,76997,134867,132112,3326,6081,138193,30087,51211,3904,100876,76997,134867,132112,3326,6081,0,0,0,0,0,0,0,0,0,0,    -843,   -9711,    5650,    2491,    6829,   -9862,    -391,   -1721,    -452,     878,100.0,21.8,37.1,2.8,73.0,55.7,97.6,95.6,2.4,4.4,100.0,21.8,37.1,2.8,73.0,55.7,97.6,95.6,2.4,4.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,34,55,7,17,23,53,83,123,34,55,7,17,23,53,83,0,0,0,0,0,0,0,0,73.2,46.4,83.2,62.1,72.4,46.4,81.4,62.1,73.2,46.4,83.2,62.1,72.4,46.4,81.4,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108292,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141014,2014-10-14,095741,CME,0,95,139036,39798,45561,1413,94047,86859,135258,133833,3778,5203,139036,39798,45561,1413,94047,86859,135258,133833,3778,5203,0,0,0,0,0,0,0,0,0,0,   -8103,   -3983,   -5803,    -138,   -3596,   -2165,   -7717,   -8106,    -386,       3,100.0,28.6,32.8,1.0,67.6,62.5,97.3,96.3,2.7,3.7,100.0,28.6,32.8,1.0,67.6,62.5,97.3,96.3,2.7,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,32,46,3,17,18,50,67,109,32,46,3,17,18,50,67,0,0,0,0,0,0,0,0,79.3,46.1,87.4,65.2,79.3,46.1,87.4,65.2,79.3,46.1,87.4,65.2,79.3,46.1,87.4,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108293,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,141007,2014-10-07,095741,CME,0,95,147139,43781,51364,1551,97643,89024,142975,141939,4164,5200,147139,43781,51364,1551,97643,89024,142975,141939,4164,5200,0,0,0,0,0,0,0,0,0,0,   -1539,   -5083,   -4814,      77,    3395,    3818,   -1611,    -919,      72,    -620,100.0,29.8,34.9,1.1,66.4,60.5,97.2,96.5,2.8,3.5,100.0,29.8,34.9,1.1,66.4,60.5,97.2,96.5,2.8,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,27,51,5,17,19,48,73,113,27,51,5,17,19,48,73,0,0,0,0,0,0,0,0,81.7,44.9,87.7,63.3,81.7,44.9,87.7,63.3,81.7,44.9,87.7,63.3,81.7,44.9,87.7,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108294,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140930,2014-09-30,095741,CME,0,95,148678,48864,56178,1474,94248,85206,144586,142858,4092,5820,148678,48864,56178,1474,94248,85206,144586,142858,4092,5820,0,0,0,0,0,0,0,0,0,0,   -2641,   -9414,    8404,     -10,    7889,  -13223,   -1535,   -4829,   -1106,    2188,100.0,32.9,37.8,1.0,63.4,57.3,97.2,96.1,2.8,3.9,100.0,32.9,37.8,1.0,63.4,57.3,97.2,96.1,2.8,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,22,52,4,15,21,40,76,109,22,52,4,15,21,40,76,0,0,0,0,0,0,0,0,83.1,46.1,89.1,62.2,83.1,46.1,89.1,62.2,83.1,46.1,89.1,62.2,83.1,46.1,89.1,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108295,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140923,2014-09-23,095741,CME,0,95,151319,58278,47774,1484,86359,98429,146121,147687,5198,3632,151319,58278,47774,1484,86359,98429,146121,147687,5198,3632,0,0,0,0,0,0,0,0,0,0,   16874,  -11152,     390,    1283,   27013,   14484,   17144,   16157,    -270,     717,100.0,38.5,31.6,1.0,57.1,65.0,96.6,97.6,3.4,2.4,100.0,38.5,31.6,1.0,57.1,65.0,96.6,97.6,3.4,2.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,33,42,5,14,21,51,66,110,33,42,5,14,21,51,66,0,0,0,0,0,0,0,0,80.1,42.1,86.1,63.6,80.1,42.1,86.1,63.6,80.1,42.1,86.1,63.6,80.1,42.1,86.1,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108296,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140916,2014-09-16,095741,CME,0,95,134445,69430,47384,201,59346,83945,128977,131530,5468,2915,134445,69430,47384,201,59346,83945,128977,131530,5468,2915,0,0,0,0,0,0,0,0,0,0,  -20820,   -1591,   14881,   -9566,   -8973,  -26132,  -20130,  -20817,    -690,      -3,100.0,51.6,35.2,0.1,44.1,62.4,95.9,97.8,4.1,2.2,100.0,51.6,35.2,0.1,44.1,62.4,95.9,97.8,4.1,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,36,39,3,12,20,50,61,107,36,39,3,12,20,50,61,0,0,0,0,0,0,0,0,76.4,44.8,84.2,66.4,76.4,44.8,84.2,66.4,76.4,44.8,84.2,66.4,76.4,44.8,84.2,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
108297,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,140909,2014-09-09,095741,CME,0,95,155265,71021,32503,9767,68319,110077,149107,152347,6158,2918,155265,71021,32503,9767,68319,110077,149107,152347,6158,2918,0,0,0,0,0,0,0,0,0,0,   11010,   -4423,   -3777,    7199,    8002,    7877,   10778,   11299,     232,    -289,100.0,45.7,20.9,6.3,44.0,70.9,96.0,98.1,4.0,1.9,100.0,45.7,20.9,6.3,44.0,70.9,96.0,98.1,4.0,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,42,35,16,21,22,75,67,119,42,35,16,21,22,75,67,0,0,0,0,0,0,0,0,57.8,59.2,70.6,75.0,57.3,59.2,69.3,72.2,57.8,59.2,70.6,75.0,57.3,59.2,69.3,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",095741,CME,95
