,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
113739,EURO FX - CHICAGO MERCANTILE EXCHANGE,140902,2014-09-02,099741,CME,0,99,419850,59398,220821,7231,317713,108749,384342,336801,35508,83049,419850,59398,220821,7231,317713,108749,384342,336801,35508,83049,0,0,0,0,0,0,0,0,0,0,   17141,    5409,   16175,    1202,   11640,   -1226,   18251,   16151,   -1110,     990,100.0,14.1,52.6,1.7,75.7,25.9,91.5,80.2,8.5,19.8,100.0,14.1,52.6,1.7,75.7,25.9,91.5,80.2,8.5,19.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,42,96,26,55,57,109,167,223,42,96,26,55,57,109,167,0,0,0,0,0,0,0,0,43.0,28.1,56.1,35.9,43.0,27.7,56.0,35.0,43.0,28.1,56.1,35.9,43.0,27.7,56.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113738,EURO FX - CHICAGO MERCANTILE EXCHANGE,140909,2014-09-09,099741,CME,0,99,484306,59376,216881,45519,342823,133916,447718,396316,36588,87990,484306,59376,216881,45519,342823,133916,447718,396316,36588,87990,0,0,0,0,0,0,0,0,0,0,   64456,     -22,   -3940,   38288,   25110,   25167,   63376,   59515,    1080,    4941,100.0,12.3,44.8,9.4,70.8,27.7,92.4,81.8,7.6,18.2,100.0,12.3,44.8,9.4,70.8,27.7,92.4,81.8,7.6,18.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,46,93,35,55,61,119,175,229,46,93,35,55,61,119,175,0,0,0,0,0,0,0,0,38.8,25.1,52.8,34.0,38.8,22.1,49.6,28.7,38.8,25.1,52.8,34.0,38.8,22.1,49.6,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113737,EURO FX - CHICAGO MERCANTILE EXCHANGE,140916,2014-09-16,099741,CME,0,99,397652,79552,216701,4985,283275,94029,367812,315715,29840,81937,397652,79552,216701,4985,283275,94029,367812,315715,29840,81937,0,0,0,0,0,0,0,0,0,0,  -86654,   20176,    -180,  -40534,  -59548,  -39887,  -79906,  -80601,   -6748,   -6053,100.0,20.0,54.5,1.3,71.2,23.6,92.5,79.4,7.5,20.6,100.0,20.0,54.5,1.3,71.2,23.6,92.5,79.4,7.5,20.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,42,96,25,47,55,100,165,219,42,96,25,47,55,100,165,0,0,0,0,0,0,0,0,41.0,28.3,56.2,36.7,41.0,27.8,56.2,36.2,41.0,28.3,56.2,36.7,41.0,27.8,56.2,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113736,EURO FX - CHICAGO MERCANTILE EXCHANGE,140923,2014-09-23,099741,CME,0,99,398937,60654,202619,8158,297160,106324,365972,317101,32965,81836,398937,60654,202619,8158,297160,106324,365972,317101,32965,81836,0,0,0,0,0,0,0,0,0,0,    1285,  -18898,  -14082,    3173,   13885,   12295,   -1840,    1386,    3125,    -101,100.0,15.2,50.8,2.0,74.5,26.7,91.7,79.5,8.3,20.5,100.0,15.2,50.8,2.0,74.5,26.7,91.7,79.5,8.3,20.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,44,86,24,49,56,103,156,215,44,86,24,49,56,103,156,0,0,0,0,0,0,0,0,40.7,27.2,55.7,35.1,40.6,26.7,55.6,34.7,40.7,27.2,55.7,35.1,40.6,26.7,55.6,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113735,EURO FX - CHICAGO MERCANTILE EXCHANGE,140930,2014-09-30,099741,CME,0,99,409986,67030,204555,6697,302134,114913,375861,326165,34125,83821,409986,67030,204555,6697,302134,114913,375861,326165,34125,83821,0,0,0,0,0,0,0,0,0,0,   11049,    6376,    1936,   -1461,    4974,    8589,    9889,    9064,    1160,    1985,100.0,16.3,49.9,1.6,73.7,28.0,91.7,79.6,8.3,20.4,100.0,16.3,49.9,1.6,73.7,28.0,91.7,79.6,8.3,20.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,48,95,26,48,57,108,166,229,48,95,26,48,57,108,166,0,0,0,0,0,0,0,0,41.0,25.0,55.7,33.2,40.9,24.5,55.5,32.6,41.0,25.0,55.7,33.2,40.9,24.5,55.5,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113734,EURO FX - CHICAGO MERCANTILE EXCHANGE,141007,2014-10-07,099741,CME,0,99,425656,61467,207679,7667,324023,124709,393157,340055,32499,85601,425656,61467,207679,7667,324023,124709,393157,340055,32499,85601,0,0,0,0,0,0,0,0,0,0,   15670,   -5563,    3124,     970,   21889,    9796,   17296,   13890,   -1626,    1780,100.0,14.4,48.8,1.8,76.1,29.3,92.4,79.9,7.6,20.1,100.0,14.4,48.8,1.8,76.1,29.3,92.4,79.9,7.6,20.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,43,96,27,49,57,107,165,221,43,96,27,49,57,107,165,0,0,0,0,0,0,0,0,42.6,25.3,56.5,35.4,42.0,24.9,55.6,33.5,42.6,25.3,56.5,35.4,42.0,24.9,55.6,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113733,EURO FX - CHICAGO MERCANTILE EXCHANGE,141014,2014-10-14,099741,CME,0,99,434873,60158,215500,6602,337436,132670,404196,354772,30677,80101,434873,60158,215500,6602,337436,132670,404196,354772,30677,80101,0,0,0,0,0,0,0,0,0,0,    9217,   -1309,    7821,   -1065,   13413,    7961,   11039,   14717,   -1822,   -5500,100.0,13.8,49.6,1.5,77.6,30.5,92.9,81.6,7.1,18.4,100.0,13.8,49.6,1.5,77.6,30.5,92.9,81.6,7.1,18.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,44,95,26,50,64,108,171,228,44,95,26,50,64,108,171,0,0,0,0,0,0,0,0,44.5,27.9,58.6,37.8,44.3,26.9,57.9,35.5,44.5,27.9,58.6,37.8,44.3,26.9,57.9,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113732,EURO FX - CHICAGO MERCANTILE EXCHANGE,141021,2014-10-21,099741,CME,0,99,439863,60188,219559,7394,340562,132521,408144,359474,31719,80389,439863,60188,219559,7394,340562,132521,408144,359474,31719,80389,0,0,0,0,0,0,0,0,0,0,    4990,      30,    4059,     792,    3126,    -149,    3948,    4702,    1042,     288,100.0,13.7,49.9,1.7,77.4,30.1,92.8,81.7,7.2,18.3,100.0,13.7,49.9,1.7,77.4,30.1,92.8,81.7,7.2,18.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,47,87,27,55,62,114,164,226,47,87,27,55,62,114,164,0,0,0,0,0,0,0,0,44.0,29.5,57.9,40.2,44.0,28.2,57.1,37.9,44.0,29.5,57.9,40.2,44.0,28.2,57.1,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113731,EURO FX - CHICAGO MERCANTILE EXCHANGE,141028,2014-10-28,099741,CME,0,99,441369,59054,224761,7802,343150,130765,410006,363328,31363,78041,441369,59054,224761,7802,343150,130765,410006,363328,31363,78041,0,0,0,0,0,0,0,0,0,0,    1506,   -1134,    5202,     408,    2588,   -1756,    1862,    3854,    -356,   -2348,100.0,13.4,50.9,1.8,77.7,29.6,92.9,82.3,7.1,17.7,100.0,13.4,50.9,1.8,77.7,29.6,92.9,82.3,7.1,17.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,51,89,30,52,64,117,169,230,51,89,30,52,64,117,169,0,0,0,0,0,0,0,0,44.0,29.1,58.3,40.3,44.0,28.5,57.5,38.0,44.0,29.1,58.3,40.3,44.0,28.5,57.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113730,EURO FX - CHICAGO MERCANTILE EXCHANGE,141104,2014-11-04,099741,CME,0,99,465332,59566,238587,7742,367033,129740,434341,376069,30991,89263,465332,59566,238587,7742,367033,129740,434341,376069,30991,89263,0,0,0,0,0,0,0,0,0,0,   23963,     512,   13826,     -60,   23883,   -1025,   24335,   12741,    -372,   11222,100.0,12.8,51.3,1.7,78.9,27.9,93.3,80.8,6.7,19.2,100.0,12.8,51.3,1.7,78.9,27.9,93.3,80.8,6.7,19.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,46,97,29,50,62,108,176,231,46,97,29,50,62,108,176,0,0,0,0,0,0,0,0,44.9,27.2,59.1,38.6,44.9,26.8,58.4,36.2,44.9,27.2,59.1,38.6,44.9,26.8,58.4,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113729,EURO FX - CHICAGO MERCANTILE EXCHANGE,141111,2014-11-11,099741,CME,0,99,463976,60454,224347,6928,365507,142559,432889,373834,31087,90142,463976,60454,224347,6928,365507,142559,432889,373834,31087,90142,0,0,0,0,0,0,0,0,0,0,   -1356,     888,  -14240,    -814,   -1526,   12819,   -1452,   -2235,      96,     879,100.0,13.0,48.4,1.5,78.8,30.7,93.3,80.6,6.7,19.4,100.0,13.0,48.4,1.5,78.8,30.7,93.3,80.6,6.7,19.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,43,93,31,49,61,107,170,221,43,93,31,49,61,107,170,0,0,0,0,0,0,0,0,45.9,28.6,60.3,40.1,45.9,26.9,59.3,38.0,45.9,28.6,60.3,40.1,45.9,26.9,59.3,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113728,EURO FX - CHICAGO MERCANTILE EXCHANGE,141118,2014-11-18,099741,CME,0,99,465168,58048,226778,9306,365846,141782,433200,377866,31968,87302,465168,58048,226778,9306,365846,141782,433200,377866,31968,87302,0,0,0,0,0,0,0,0,0,0,    1192,   -2406,    2431,    2378,     339,    -777,     311,    4032,     881,   -2840,100.0,12.5,48.8,2.0,78.6,30.5,93.1,81.2,6.9,18.8,100.0,12.5,48.8,2.0,78.6,30.5,93.1,81.2,6.9,18.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,46,86,34,49,61,111,165,218,46,86,34,49,61,111,165,0,0,0,0,0,0,0,0,45.8,28.6,59.9,40.5,45.8,27.0,59.0,38.4,45.8,28.6,59.9,40.5,45.8,27.0,59.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113727,EURO FX - CHICAGO MERCANTILE EXCHANGE,141125,2014-11-25,099741,CME,0,99,465339,57982,223062,9076,366561,144526,433619,376664,31720,88675,465339,57982,223062,9076,366561,144526,433619,376664,31720,88675,0,0,0,0,0,0,0,0,0,0,     171,     -66,   -3716,    -230,     715,    2744,     419,   -1202,    -248,    1373,100.0,12.5,47.9,2.0,78.8,31.1,93.2,80.9,6.8,19.1,100.0,12.5,47.9,2.0,78.8,31.1,93.2,80.9,6.8,19.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,46,87,31,50,63,110,167,222,46,87,31,50,63,110,167,0,0,0,0,0,0,0,0,45.0,27.5,59.3,39.2,45.0,25.9,58.5,37.1,45.0,27.5,59.3,39.2,45.0,25.9,58.5,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113726,EURO FX - CHICAGO MERCANTILE EXCHANGE,141202,2014-12-02,099741,CME,0,99,462058,57272,216551,12321,358219,143333,427812,372205,34246,89853,462058,57272,216551,12321,358219,143333,427812,372205,34246,89853,0,0,0,0,0,0,0,0,0,0,   -3281,    -710,   -6511,    3245,   -8342,   -1193,   -5807,   -4459,    2526,    1178,100.0,12.4,46.9,2.7,77.5,31.0,92.6,80.6,7.4,19.4,100.0,12.4,46.9,2.7,77.5,31.0,92.6,80.6,7.4,19.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,49,89,30,52,62,114,168,227,49,89,30,52,62,114,168,0,0,0,0,0,0,0,0,43.0,26.3,57.4,37.8,43.0,24.5,56.5,35.4,43.0,26.3,57.4,37.8,43.0,24.5,56.5,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113725,EURO FX - CHICAGO MERCANTILE EXCHANGE,141209,2014-12-09,099741,CME,0,99,477861,58306,195218,18529,367178,174825,444013,388572,33848,89289,477861,58306,195218,18529,367178,174825,444013,388572,33848,89289,0,0,0,0,0,0,0,0,0,0,   15803,    1034,  -21333,    6208,    8959,   31492,   16201,   16367,    -398,    -564,100.0,12.2,40.9,3.9,76.8,36.6,92.9,81.3,7.1,18.7,100.0,12.2,40.9,3.9,76.8,36.6,92.9,81.3,7.1,18.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,45,93,35,54,65,118,174,227,45,93,35,54,65,118,174,0,0,0,0,0,0,0,0,41.4,24.0,55.8,35.8,41.3,22.2,53.9,33.6,41.4,24.0,55.8,35.8,41.3,22.2,53.9,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113724,EURO FX - CHICAGO MERCANTILE EXCHANGE,141216,2014-12-16,099741,CME,0,99,368171,56179,182834,9077,268612,95144,333868,287055,34303,81116,368171,56179,182834,9077,268612,95144,333868,287055,34303,81116,0,0,0,0,0,0,0,0,0,0, -109690,   -2127,  -12384,   -9452,  -98566,  -79681, -110145, -101517,     455,   -8173,100.0,15.3,49.7,2.5,73.0,25.8,90.7,78.0,9.3,22.0,100.0,15.3,49.7,2.5,73.0,25.8,90.7,78.0,9.3,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,41,89,26,49,61,103,164,217,41,89,26,49,61,103,164,0,0,0,0,0,0,0,0,38.6,23.6,56.9,34.0,38.6,23.0,56.9,33.2,38.6,23.6,56.9,34.0,38.6,23.0,56.9,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113723,EURO FX - CHICAGO MERCANTILE EXCHANGE,141223,2014-12-23,099741,CME,0,99,376849,40690,187294,9848,295843,99595,346381,296737,30468,80112,376849,40690,187294,9848,295843,99595,346381,296737,30468,80112,0,0,0,0,0,0,0,0,0,0,    8678,  -15489,    4460,     771,   27231,    4451,   12513,    9682,   -3835,   -1004,100.0,10.8,49.7,2.6,78.5,26.4,91.9,78.7,8.1,21.3,100.0,10.8,49.7,2.6,78.5,26.4,91.9,78.7,8.1,21.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,38,88,22,47,60,98,158,213,38,88,22,47,60,98,158,0,0,0,0,0,0,0,0,40.4,23.1,59.8,32.7,40.4,22.5,59.8,31.9,40.4,23.1,59.8,32.7,40.4,22.5,59.8,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113722,EURO FX - CHICAGO MERCANTILE EXCHANGE,141230,2014-12-30,099741,CME,0,99,386295,43202,195421,9745,302896,101172,355843,306338,30452,79957,386295,43202,195421,9745,302896,101172,355843,306338,30452,79957,0,0,0,0,0,0,0,0,0,0,    9446,    2512,    8127,    -103,    7053,    1577,    9462,    9601,     -16,    -155,100.0,11.2,50.6,2.5,78.4,26.2,92.1,79.3,7.9,20.7,100.0,11.2,50.6,2.5,78.4,26.2,92.1,79.3,7.9,20.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,39,90,21,48,65,99,165,219,39,90,21,48,65,99,165,0,0,0,0,0,0,0,0,40.5,23.0,60.0,32.8,40.5,22.4,60.0,32.0,40.5,23.0,60.0,32.8,40.5,22.4,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113721,EURO FX - CHICAGO MERCANTILE EXCHANGE,150106,2015-01-06,099741,CME,0,99,406624,46016,207056,7171,322212,105617,375399,319844,31225,86780,406624,46016,207056,7171,322212,105617,375399,319844,31225,86780,0,0,0,0,0,0,0,0,0,0,   20329,    2814,   11635,   -2574,   19316,    4445,   19556,   13506,     773,    6823,100.0,11.3,50.9,1.8,79.2,26.0,92.3,78.7,7.7,21.3,100.0,11.3,50.9,1.8,79.2,26.0,92.3,78.7,7.7,21.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,42,101,23,46,62,100,175,232,42,101,23,46,62,100,175,0,0,0,0,0,0,0,0,42.0,21.6,61.4,31.4,42.0,21.2,61.4,30.8,42.0,21.6,61.4,31.4,42.0,21.2,61.4,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113720,EURO FX - CHICAGO MERCANTILE EXCHANGE,150113,2015-01-13,099741,CME,0,99,422426,50858,218709,7111,331934,106709,389903,332529,32523,89897,422426,50858,218709,7111,331934,106709,389903,332529,32523,89897,0,0,0,0,0,0,0,0,0,0,   15802,    4842,   11653,     -60,    9722,    1092,   14504,   12685,    1298,    3117,100.0,12.0,51.8,1.7,78.6,25.3,92.3,78.7,7.7,21.3,100.0,12.0,51.8,1.7,78.6,25.3,92.3,78.7,7.7,21.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,38,102,22,49,63,100,175,230,38,102,22,49,63,100,175,0,0,0,0,0,0,0,0,42.4,19.8,61.2,28.7,42.4,19.3,61.2,28.3,42.4,19.8,61.2,28.7,42.4,19.3,61.2,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113719,EURO FX - CHICAGO MERCANTILE EXCHANGE,150120,2015-01-20,099741,CME,0,99,450262,52047,232777,9226,350433,114236,411706,356239,38556,94023,450262,52047,232777,9226,350433,114236,411706,356239,38556,94023,0,0,0,0,0,0,0,0,0,0,   27836,    1189,   14068,    2115,   18499,    7527,   21803,   23710,    6033,    4126,100.0,11.6,51.7,2.0,77.8,25.4,91.4,79.1,8.6,20.9,100.0,11.6,51.7,2.0,77.8,25.4,91.4,79.1,8.6,20.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,42,101,25,55,63,109,178,237,42,101,25,55,63,109,178,0,0,0,0,0,0,0,0,42.1,19.0,60.2,29.0,42.1,18.6,60.2,28.6,42.1,19.0,60.2,29.0,42.1,18.6,60.2,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113718,EURO FX - CHICAGO MERCANTILE EXCHANGE,150127,2015-01-27,099741,CME,0,99,449726,50489,235234,8949,355311,111048,414749,355231,34977,94495,449726,50489,235234,8949,355311,111048,414749,355231,34977,94495,0,0,0,0,0,0,0,0,0,0,    -536,   -1558,    2457,    -277,    4878,   -3188,    3043,   -1008,   -3579,     472,100.0,11.2,52.3,2.0,79.0,24.7,92.2,79.0,7.8,21.0,100.0,11.2,52.3,2.0,79.0,24.7,92.2,79.0,7.8,21.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,51,105,29,54,60,118,182,248,51,105,29,54,60,118,182,0,0,0,0,0,0,0,0,40.8,20.2,59.6,29.4,40.8,19.8,59.6,28.9,40.8,20.2,59.6,29.4,40.8,19.8,59.6,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113717,EURO FX - CHICAGO MERCANTILE EXCHANGE,150203,2015-02-03,099741,CME,0,99,457209,47719,244028,8168,366203,113239,422090,365435,35119,91774,457209,47719,244028,8168,366203,113239,422090,365435,35119,91774,0,0,0,0,0,0,0,0,0,0,    7483,   -2770,    8794,    -781,   10892,    2191,    7341,   10204,     142,   -2721,100.0,10.4,53.4,1.8,80.1,24.8,92.3,79.9,7.7,20.1,100.0,10.4,53.4,1.8,80.1,24.8,92.3,79.9,7.7,20.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,52,99,31,52,61,115,180,240,52,99,31,52,61,115,180,0,0,0,0,0,0,0,0,42.5,21.2,60.8,31.2,42.5,21.0,60.8,30.6,42.5,21.2,60.8,31.2,42.5,21.0,60.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113716,EURO FX - CHICAGO MERCANTILE EXCHANGE,150210,2015-02-10,099741,CME,0,99,444139,47217,241858,7686,355674,110223,410577,359767,33562,84372,444139,47217,241858,7686,355674,110223,410577,359767,33562,84372,0,0,0,0,0,0,0,0,0,0,  -13070,    -502,   -2170,    -482,  -10529,   -3016,  -11513,   -5668,   -1557,   -7402,100.0,10.6,54.5,1.7,80.1,24.8,92.4,81.0,7.6,19.0,100.0,10.6,54.5,1.7,80.1,24.8,92.4,81.0,7.6,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,46,102,32,55,62,115,182,238,46,102,32,55,62,115,182,0,0,0,0,0,0,0,0,42.8,20.6,61.7,30.6,42.4,20.6,61.2,29.9,42.8,20.6,61.7,30.6,42.4,20.6,61.2,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
113715,EURO FX - CHICAGO MERCANTILE EXCHANGE,150217,2015-02-17,099741,CME,0,99,438411,47175,232757,7500,349201,111559,403876,351816,34535,86595,438411,47175,232757,7500,349201,111559,403876,351816,34535,86595,0,0,0,0,0,0,0,0,0,0,   -5728,     -42,   -9101,    -186,   -6473,    1336,   -6701,   -7951,     973,    2223,100.0,10.8,53.1,1.7,79.7,25.4,92.1,80.2,7.9,19.8,100.0,10.8,53.1,1.7,79.7,25.4,92.1,80.2,7.9,19.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,51,94,34,55,63,119,178,235,51,94,34,55,63,119,178,0,0,0,0,0,0,0,0,41.1,20.5,60.1,30.4,40.6,20.5,59.7,29.8,41.1,20.5,60.1,30.4,40.6,20.5,59.7,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
