,Unnamed: 0.1,Unnamed: 0,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
2596,95475.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-27,20376,7783,656,   -1059,   -2255,     484
2598,95476.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-20,21435,10038,172,    -154,     228,     -73
2599,1088.0,95476.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-20,21435,10038,172,    -154,     228,     -73
2600,95477.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-13,21589,9810,245,   -1003,   -1461,     191
2601,1089.0,95477.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-13,21589,9810,245,   -1003,   -1461,     191
2602,95478.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-06,22592,11271,54,    -129,     217,    -103
2603,1090.0,95478.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-02-06,22592,11271,54,    -129,     217,    -103
2604,1091.0,95479.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-30,22721,11054,157,   -1697,    -988,    -277
2605,95479.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-30,22721,11054,157,   -1697,    -988,    -277
2606,1092.0,95480.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-23,24418,12042,434,    1631,    2422,   -1022
2607,95480.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-23,24418,12042,434,    1631,    2422,   -1022
2609,1093.0,95481.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-16,22787,9620,1456,     243,    1562,    -562
2608,95481.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-16,22787,9620,1456,     243,    1562,    -562
2610,95482.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-09,22544,8058,2018,   -1281,     921,   -5481
2611,1094.0,95482.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-09,22544,8058,2018,   -1281,     921,   -5481
2612,95483.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-02,23825,7137,7499,    4250,    1283,    3274
2613,1095.0,95483.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1996-01-02,23825,7137,7499,    4250,    1283,    3274
2614,1096.0,95484.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-26,19575,5854,4225,    -633,     -98,     -49
2615,95484.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-26,19575,5854,4225,    -633,     -98,     -49
2616,1097.0,95485.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-19,20208,5952,4274,    -857,      36,    1928
2617,95485.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-19,20208,5952,4274,    -857,      36,    1928
2618,95486.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-12,21065,5916,2346,   -1264,      14,    -758
2619,1098.0,95486.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-12,21065,5916,2346,   -1264,      14,    -758
2620,95487.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-05,22329,5902,3104,    2294,     499,     926
2621,1099.0,95487.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-12-05,22329,5902,3104,    2294,     499,     926
2623,1100.0,95488.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-28,20035,5403,2178,   -1470,    -305,     120
2622,95488.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-28,20035,5403,2178,   -1470,    -305,     120
2624,1101.0,95489.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-21,21505,5708,2058,     394,     109,      50
2625,95489.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-21,21505,5708,2058,     394,     109,      50
2626,1102.0,95490.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-14,21111,5599,2008,   -2355,    -672,   -2477
2627,95490.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-14,21111,5599,2008,   -2355,    -672,   -2477
2628,95491.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-07,23466,6271,4485,    -530,     128,   -2376
2629,1103.0,95491.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-11-07,23466,6271,4485,    -530,     128,   -2376
2630,1104.0,95492.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-31,23996,6143,6861,     256,     247,     -63
2631,95492.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-31,23996,6143,6861,     256,     247,     -63
2632,95493.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-24,23740,5896,6924,   -1455,      18,     115
2633,1105.0,95493.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-24,23740,5896,6924,   -1455,      18,     115
2635,1106.0,95494.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-17,25195,5878,6809,     219,    -429,     276
2634,95494.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-17,25195,5878,6809,     219,    -429,     276
2636,1107.0,95495.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-10,24976,6307,6533,     450,     480,    1163
2637,95495.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-10,24976,6307,6533,     450,     480,    1163
2638,95496.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-03,24526,5827,5370,    3187,    -205,    3326
2639,1108.0,95496.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-10-03,24526,5827,5370,    3187,    -205,    3326
2640,1109.0,95497.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-26,21339,6032,2044,   -2209,   -2087,    1766
2641,95497.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-26,21339,6032,2044,   -2209,   -2087,    1766
2642,1110.0,95498.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-19,23548,8119,278,    -585,     541,   -1645
2643,95498.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-19,23548,8119,278,    -585,     541,   -1645
2644,1111.0,95499.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-12,24133,7578,1923,    -335,     832,    -821
2645,95499.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-12,24133,7578,1923,    -335,     832,    -821
2646,1112.0,95500.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-05,24468,6746,2744,     814,    -318,     186
2647,95500.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-09-05,24468,6746,2744,     814,    -318,     186
2649,95501.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-29,23654,7064,2558,    -703,     330,    -296
2648,1113.0,95501.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-29,23654,7064,2558,    -703,     330,    -296
2650,1114.0,95502.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-22,24357,6734,2854,   -3059,     727,   -3828
2651,95502.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-22,24357,6734,2854,   -3059,     727,   -3828
2652,1115.0,95503.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-15,27416,6007,6682,    1301,     349,     228
2653,95503.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-15,27416,6007,6682,    1301,     349,     228
2654,95504.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-08,26115,5658,6454,    1705,    -121,     108
2655,1116.0,95504.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-08,26115,5658,6454,    1705,    -121,     108
2656,1117.0,95505.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-01,24410,5779,6346,    2611,     645,    2473
2657,95505.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-08-01,24410,5779,6346,    2611,     645,    2473
2658,95506.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-25,21799,5134,3873,    1504,   -1154,    3282
2659,1118.0,95506.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-25,21799,5134,3873,    1504,   -1154,    3282
2661,95507.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-18,20295,6288,591,     720,    1211,    -617
2660,1119.0,95507.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-18,20295,6288,591,     720,    1211,    -617
2662,95508.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-11,19575,5077,1208,    -576,   -1199,     324
2663,1120.0,95508.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-11,19575,5077,1208,    -576,   -1199,     324
2664,95509.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-03,20151,6276,884,   -1508,   -1321,     -85
2665,1121.0,95509.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-07-03,20151,6276,884,   -1508,   -1321,     -85
2666,95510.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-27,21659,7597,969,    -925,     328,    -153
2667,1122.0,95510.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-27,21659,7597,969,    -925,     328,    -153
2668,1123.0,95511.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-20,22584,7269,1122,     694,    2147,     291
2669,95511.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-20,22584,7269,1122,     694,    2147,     291
2670,95512.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-13,21890,5122,831,    1754,    1300,    -653
2671,1124.0,95512.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-13,21890,5122,831,    1754,    1300,    -653
2673,95513.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-06,20136,3822,1484,    -111,      56,     525
2672,1125.0,95513.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-06-06,20136,3822,1484,    -111,      56,     525
2674,1126.0,95514.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-30,20247,3766,959,     398,     144,    -193
2675,95514.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-30,20247,3766,959,     398,     144,    -193
2676,1127.0,95515.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-23,19849,3622,1152,    -399,     -51,     348
2677,95515.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-23,19849,3622,1152,    -399,     -51,     348
2678,1128.0,95516.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-16,20248,3673,804,   -2436,   -3013,    -437
2679,95516.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-16,20248,3673,804,   -2436,   -3013,    -437
2680,95517.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-09,22684,6686,1241,     559,    -468,     -60
2681,1129.0,95517.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-09,22684,6686,1241,     559,    -468,     -60
2682,1130.0,95518.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-02,22125,7154,1301,    -968,    -672,     171
2683,95518.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-05-02,22125,7154,1301,    -968,    -672,     171
2685,1131.0,95519.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-25,23093,7826,1130,   -1886,   -2900,    -131
2684,95519.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-25,23093,7826,1130,   -1886,   -2900,    -131
2687,95520.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-18,24979,10726,1261,     593,    -167,     -57
2686,1132.0,95520.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-18,24979,10726,1261,     593,    -167,     -57
2688,1133.0,95521.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-11,24386,10893,1318,    2305,    1150,     305
2689,95521.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-11,24386,10893,1318,    2305,    1150,     305
2690,95522.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-04,22081,9743,1013,    2182,    5537,    -225
2691,1134.0,95522.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-04-04,22081,9743,1013,    2182,    5537,    -225
2692,95523.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-28,19899,4206,1238,   -2703,      58,    -483
2693,1135.0,95523.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-28,19899,4206,1238,   -2703,      58,    -483
2694,1136.0,95524.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-21,22602,4148,1721,   -2290,   -1531,    -778
2695,95524.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-21,22602,4148,1721,   -2290,   -1531,    -778
2696,95525.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-14,24892,5679,2499,    -897,     157,   -1258
2697,1137.0,95525.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-14,24892,5679,2499,    -897,     157,   -1258
2698,95526.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-07,25789,5522,3757,    2367,    -309,     397
2699,1138.0,95526.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-03-07,25789,5522,3757,    2367,    -309,     397
2701,95527.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-28,23422,5831,3360,    -421,    -410,      63
2700,1139.0,95527.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-28,23422,5831,3360,    -421,    -410,      63
2702,95528.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-21,23843,6241,3297,     956,     198,    -339
2703,1140.0,95528.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-21,23843,6241,3297,     956,     198,    -339
2704,1141.0,95529.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-14,22887,6043,3636,      90,     297,    -343
2705,95529.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-14,22887,6043,3636,      90,     297,    -343
2706,95530.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-07,22797,5746,3979,     654,    -464,    1689
2707,1142.0,95530.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-02-07,22797,5746,3979,     654,    -464,    1689
2708,1143.0,95531.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-31,22143,6210,2290,    -675,    -226,    -292
2709,95531.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-31,22143,6210,2290,    -675,    -226,    -292
2710,1144.0,95532.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-24,22818,6436,2582,    -388,      19,    -534
2711,95532.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-24,22818,6436,2582,    -388,      19,    -534
2713,95533.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-17,23206,6417,3116,    -320,     517,   -1735
2712,1145.0,95533.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-17,23206,6417,3116,    -320,     517,   -1735
2714,95534.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-10,23526,5900,4851,      20,   -1992,    2321
2715,1146.0,95534.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-10,23526,5900,4851,      20,   -1992,    2321
2716,95535.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-03,23506,7892,2530,    -975,     435,    -212
2717,1147.0,95535.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1995-01-03,23506,7892,2530,    -975,     435,    -212
2718,1148.0,95536.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-27,24481,7457,2742,    -740,     387,     -57
2719,95536.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-27,24481,7457,2742,    -740,     387,     -57
2720,1149.0,95537.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-20,25221,7070,2799,   -3230,     758,   -2574
2721,95537.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-20,25221,7070,2799,   -3230,     758,   -2574
2722,1150.0,95538.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-13,28451,6312,5373,     457,   -1050,   -1368
2723,95538.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-13,28451,6312,5373,     457,   -1050,   -1368
2725,1151.0,95539.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-06,27994,7362,6741,    1479,     795,    2025
2724,95539.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-12-06,27994,7362,6741,    1479,     795,    2025
2726,1152.0,95540.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-29,26515,6567,4716,     925,    -331,     326
2727,95540.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-29,26515,6567,4716,     925,    -331,     326
2728,95541.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-22,25590,6898,4390,   -1141,    -574,    -107
2729,1153.0,95541.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-22,25590,6898,4390,   -1141,    -574,    -107
2730,95542.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-15,26731,7472,4497,    -502,     -14,    1275
2731,1154.0,95542.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-15,26731,7472,4497,    -502,     -14,    1275
2732,1155.0,95543.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-08,27233,7486,3222,    2443,   -2594,    2129
2733,95543.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-08,27233,7486,3222,    2443,   -2594,    2129
2734,95544.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-01,24790,10080,1093,    -704,   -2230,     459
2735,1156.0,95544.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-11-01,24790,10080,1093,    -704,   -2230,     459
2737,95545.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-25,25494,12310,634,    2422,    2604,    -254
2736,1157.0,95545.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-25,25494,12310,634,    2422,    2604,    -254
2738,95546.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-18,23072,9706,888,    -469,   -1790,     271
2739,1158.0,95546.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-18,23072,9706,888,    -469,   -1790,     271
2740,1159.0,95547.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-11,23541,11496,617,     918,    -146,     241
2741,95547.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-11,23541,11496,617,     918,    -146,     241
2742,95548.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-04,22623,11642,376,    -703,     688,     186
2743,1160.0,95548.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-10-04,22623,11642,376,    -703,     688,     186
2744,1161.0,95549.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-27,23326,10954,190,    -218,      48,      44
2745,95549.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-27,23326,10954,190,    -218,      48,      44
2746,1162.0,95550.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-20,23544,10906,146,   -1237,    -838,     -56
2747,95550.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-20,23544,10906,146,   -1237,    -838,     -56
2749,95551.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-13,24781,11744,202,    -330,    -162,    -177
2748,1163.0,95551.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-13,24781,11744,202,    -330,    -162,    -177
2750,1164.0,95552.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-06,25111,11906,379,     121,     798,    -576
2751,95552.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-09-06,25111,11906,379,     121,     798,    -576
2752,1165.0,95553.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-30,24990,11108,955,     487,    -174,    -248
2753,95553.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-30,24990,11108,955,     487,    -174,    -248
2754,1166.0,95554.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-23,24503,11282,1203,     311,    -428,     322
2755,95554.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-23,24503,11282,1203,     311,    -428,     322
2756,1167.0,95555.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-16,24192,11710,881,    -107,    -116,     173
2757,95555.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-16,24192,11710,881,    -107,    -116,     173
2758,95556.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-09,24299,11826,708,   -3158,   -4042,    -227
2759,1168.0,95556.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-09,24299,11826,708,   -3158,   -4042,    -227
2760,1169.0,95557.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-02,27457,15868,935,     507,    -333,      -7
2761,95557.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-08-02,27457,15868,935,     507,    -333,      -7
2763,1170.0,95558.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-26,26950,16201,942,    1769,    1123,     292
2762,95558.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-26,26950,16201,942,    1769,    1123,     292
2765,95559.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-19,25181,15078,650,    2535,    2988,     301
2764,1171.0,95559.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-19,25181,15078,650,    2535,    2988,     301
2766,1172.0,95560.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-12,22646,12090,349,   -2068,   -2551,    -287
2767,95560.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-12,22646,12090,349,   -2068,   -2551,    -287
2768,95561.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-05,24714,14641,636,    2385,    4597,      35
2769,1173.0,95561.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-07-05,24714,14641,636,    2385,    4597,      35
2770,95562.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-28,22329,10044,601,   -1756,   -2835,      39
2771,1174.0,95562.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-28,22329,10044,601,   -1756,   -2835,      39
2772,1175.0,95563.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-21,24085,12879,562,    1482,    1739,     393
2773,95563.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-21,24085,12879,562,    1482,    1739,     393
2774,1176.0,95564.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-14,22603,11140,169,    1014,    1117,    -241
2775,95564.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-14,22603,11140,169,    1014,    1117,    -241
2777,95565.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-07,21589,10023,410,    -568,     -54,      15
2776,1177.0,95565.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-06-07,21589,10023,410,    -568,     -54,      15
2778,1178.0,95566.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-31,22157,10077,395,   -1413,   -1289,      50
2779,95566.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-31,22157,10077,395,   -1413,   -1289,      50
2780,1179.0,95567.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-24,23570,11366,345,    1631,    1236,    -248
2781,95567.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-24,23570,11366,345,    1631,    1236,    -248
2782,95568.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-17,21939,10130,593,    1165,     667,     -62
2783,1180.0,95568.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-17,21939,10130,593,    1165,     667,     -62
2784,1181.0,95569.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-10,20774,9463,655,     124,     628,     -34
2785,95569.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-10,20774,9463,655,     124,     628,     -34
2786,1182.0,95570.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-03,20650,8835,689,    -744,    -958,    -970
2787,95570.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-05-03,20650,8835,689,    -744,    -958,    -970
2789,1183.0,95571.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-04-26,21394,9793,1659,    -620,    -994,       1
2788,95571.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-04-26,21394,9793,1659,    -620,    -994,       1
2790,95572.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-04-19,22014,10787,1658,    -589,   -1192,    1001
2791,1184.0,95572.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-04-19,22014,10787,1658,    -589,   -1192,    1001
2792,1185.0,95573.0,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-04-12,22603,11979,657,   -2139,   -2137,     -97
2793,95573.0,,PLATINUM - NEW YORK MERCANTILE EXCHANGE,1994-04-12,22603,11979,657,   -2139,   -2137,     -97
