,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
119800,DJIA Consolidated - CHICAGO BOARD OF TRADE,140325,2014-03-25,12460+,CBT,0,124,63777,16502,12172,10,38432,44100,54943,56281,8834,7496,63777,16502,12172,10,38432,44100,54943,56281,8834,7496,0,0,0,0,0,0,0,0,0,0,  -28119,   -3828,    3203,   -4137,  -19584,  -26231,  -27548,  -27165,    -572,    -955,100.0,25.9,19.1,0.0,60.3,69.1,86.1,88.2,13.9,11.8,100.0,25.9,19.1,0.0,60.3,69.1,86.1,88.2,13.9,11.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,28,24,4,34,21,64,47,102,28,24,4,34,21,64,47,0,0,0,0,0,0,0,0,25.3,50.3,39.5,68.1,25.3,50.2,39.5,68.0,25.3,50.3,39.5,68.1,25.3,50.2,39.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119799,DJIA Consolidated - CHICAGO BOARD OF TRADE,140401,2014-04-01,12460+,CBT,0,124,64050,17941,12846,9,37840,43559,55789,56414,8261,7636,64050,17941,12846,9,37840,43559,55789,56414,8261,7636,0,0,0,0,0,0,0,0,0,0,     273,    1439,     675,      -1,    -592,    -541,     847,     133,    -574,     140,100.0,28.0,20.1,0.0,59.1,68.0,87.1,88.1,12.9,11.9,100.0,28.0,20.1,0.0,59.1,68.0,87.1,88.1,12.9,11.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,28,25,3,38,20,67,47,106,28,25,3,38,20,67,47,0,0,0,0,0,0,0,0,23.4,47.1,37.0,65.7,23.4,46.8,37.0,65.4,23.4,47.1,37.0,65.7,23.4,46.8,37.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119798,DJIA Consolidated - CHICAGO BOARD OF TRADE,140408,2014-04-08,12460+,CBT,0,124,58307,13553,14493,38,36602,36743,50192,51274,8115,7033,58307,13553,14493,38,36602,36743,50192,51274,8115,7033,0,0,0,0,0,0,0,0,0,0,   -5743,   -4388,    1647,      29,   -1238,   -6816,   -5598,   -5141,    -146,    -603,100.0,23.2,24.9,0.1,62.8,63.0,86.1,87.9,13.9,12.1,100.0,23.2,24.9,0.1,62.8,63.0,86.1,87.9,13.9,12.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,24,29,5,37,17,63,49,103,24,29,5,37,17,63,49,0,0,0,0,0,0,0,0,24.3,45.0,38.6,63.6,24.3,44.8,38.6,63.4,24.3,45.0,38.6,63.6,24.3,44.8,38.6,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119797,DJIA Consolidated - CHICAGO BOARD OF TRADE,140415,2014-04-15,12460+,CBT,0,124,53600,12205,12593,38,34247,33809,46489,46439,7111,7161,53600,12205,12593,38,34247,33809,46489,46439,7111,7161,0,0,0,0,0,0,0,0,0,0,   -4707,   -1348,   -1901,       0,   -2355,   -2935,   -3703,   -4835,   -1005,     128,100.0,22.8,23.5,0.1,63.9,63.1,86.7,86.6,13.3,13.4,100.0,22.8,23.5,0.1,63.9,63.1,86.7,86.6,13.3,13.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,26,25,7,40,20,70,48,106,26,25,7,40,20,70,48,0,0,0,0,0,0,0,0,26.0,41.1,39.3,60.7,26.0,40.9,39.3,60.5,26.0,41.1,39.3,60.7,26.0,40.9,39.3,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119796,DJIA Consolidated - CHICAGO BOARD OF TRADE,140422,2014-04-22,12460+,CBT,0,124,59993,13685,12554,17,37965,39825,51666,52395,8327,7599,59993,13685,12554,17,37965,39825,51666,52395,8327,7599,0,0,0,0,0,0,0,0,0,0,    6394,    1480,     -39,     -21,    3719,    6016,    5177,    5956,    1217,     438,100.0,22.8,20.9,0.0,63.3,66.4,86.1,87.3,13.9,12.7,100.0,22.8,20.9,0.0,63.3,66.4,86.1,87.3,13.9,12.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,25,29,6,39,22,67,54,110,25,29,6,39,22,67,54,0,0,0,0,0,0,0,0,25.6,42.8,39.9,61.9,25.6,42.5,39.9,61.6,25.6,42.8,39.9,61.9,25.6,42.5,39.9,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119795,DJIA Consolidated - CHICAGO BOARD OF TRADE,140429,2014-04-29,12460+,CBT,0,124,60892,16205,11446,48,36844,41103,53096,52596,7797,8297,60892,16205,11446,48,36844,41103,53096,52596,7797,8297,0,0,0,0,0,0,0,0,0,0,     899,    2520,   -1108,      31,   -1122,    1278,    1430,     201,    -531,     698,100.0,26.6,18.8,0.1,60.5,67.5,87.2,86.4,12.8,13.6,100.0,26.6,18.8,0.1,60.5,67.5,87.2,86.4,12.8,13.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,31,25,6,36,22,69,51,109,31,25,6,36,22,69,51,0,0,0,0,0,0,0,0,24.4,43.1,39.0,63.4,24.4,42.8,39.0,63.1,24.4,43.1,39.0,63.4,24.4,42.8,39.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119794,DJIA Consolidated - CHICAGO BOARD OF TRADE,140506,2014-05-06,12460+,CBT,0,124,59360,15242,13429,92,36621,37583,51955,51103,7405,8257,59360,15242,13429,92,36621,37583,51955,51103,7405,8257,0,0,0,0,0,0,0,0,0,0,   -1533,    -963,    1984,      44,    -223,   -3520,   -1141,   -1493,    -392,     -40,100.0,25.7,22.6,0.2,61.7,63.3,87.5,86.1,12.5,13.9,100.0,25.7,22.6,0.2,61.7,63.3,87.5,86.1,12.5,13.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,26,28,6,35,21,63,53,105,26,28,6,35,21,63,53,0,0,0,0,0,0,0,0,26.0,43.4,41.6,61.1,26.0,43.1,41.6,60.8,26.0,43.4,41.6,61.1,26.0,43.1,41.6,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119793,DJIA Consolidated - CHICAGO BOARD OF TRADE,140513,2014-05-13,12460+,CBT,0,124,68067,21751,13499,17,37642,43754,59409,57269,8658,10798,68067,21751,13499,17,37642,43754,59409,57269,8658,10798,0,0,0,0,0,0,0,0,0,0,    8708,    6509,      70,     -75,    1021,    6172,    7455,    6166,    1253,    2542,100.0,32.0,19.8,0.0,55.3,64.3,87.3,84.1,12.7,15.9,100.0,32.0,19.8,0.0,55.3,64.3,87.3,84.1,12.7,15.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,36,31,5,33,24,70,59,120,36,31,5,33,24,70,59,0,0,0,0,0,0,0,0,23.4,38.2,35.5,57.1,23.4,37.9,35.5,56.7,23.4,38.2,35.5,57.1,23.4,37.9,35.5,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119792,DJIA Consolidated - CHICAGO BOARD OF TRADE,140520,2014-05-20,12460+,CBT,0,124,60912,16134,16871,53,37194,35578,53380,52501,7532,8411,60912,16134,16871,53,37194,35578,53380,52501,7532,8411,0,0,0,0,0,0,0,0,0,0,   -7156,   -5617,    3373,      36,    -448,   -8177,   -6029,   -4768,   -1127,   -2388,100.0,26.5,27.7,0.1,61.1,58.4,87.6,86.2,12.4,13.8,100.0,26.5,27.7,0.1,61.1,58.4,87.6,86.2,12.4,13.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,32,27,9,40,24,75,57,115,32,27,9,40,24,75,57,0,0,0,0,0,0,0,0,24.0,36.8,37.7,56.3,24.0,36.5,37.7,56.0,24.0,36.8,37.7,56.3,24.0,36.5,37.7,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119791,DJIA Consolidated - CHICAGO BOARD OF TRADE,140527,2014-05-27,12460+,CBT,0,124,64624,18313,13682,626,37255,41847,56194,56155,8430,8469,64624,18313,13682,626,37255,41847,56194,56155,8430,8469,0,0,0,0,0,0,0,0,0,0,    3712,    2180,   -3189,     573,      61,    6270,    2814,    3654,     899,      59,100.0,28.3,21.2,1.0,57.6,64.8,87.0,86.9,13.0,13.1,100.0,28.3,21.2,1.0,57.6,64.8,87.0,86.9,13.0,13.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,32,26,6,38,23,71,54,113,32,26,6,38,23,71,54,0,0,0,0,0,0,0,0,22.9,36.3,37.1,55.5,22.9,36.0,37.1,55.3,22.9,36.3,37.1,55.5,22.9,36.0,37.1,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119790,DJIA Consolidated - CHICAGO BOARD OF TRADE,140603,2014-06-03,12460+,CBT,0,124,63905,17811,14052,320,36448,40580,54579,54951,9326,8954,63905,17811,14052,320,36448,40580,54579,54951,9326,8954,0,0,0,0,0,0,0,0,0,0,    -719,    -502,     370,    -306,    -807,   -1268,   -1615,   -1204,     896,     485,100.0,27.9,22.0,0.5,57.0,63.5,85.4,86.0,14.6,14.0,100.0,27.9,22.0,0.5,57.0,63.5,85.4,86.0,14.6,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,30,28,6,36,25,68,57,113,30,28,6,36,25,68,57,0,0,0,0,0,0,0,0,24.5,37.2,39.0,54.3,24.5,36.9,39.0,53.9,24.5,37.2,39.0,54.3,24.5,36.9,39.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119789,DJIA Consolidated - CHICAGO BOARD OF TRADE,140610,2014-06-10,12460+,CBT,0,124,65446,18777,14439,80,37935,41641,56792,56160,8654,9286,65446,18777,14439,80,37935,41641,56792,56160,8654,9286,0,0,0,0,0,0,0,0,0,0,    1541,     966,     387,    -240,    1487,    1062,    2213,    1209,    -672,     332,100.0,28.7,22.1,0.1,58.0,63.6,86.8,85.8,13.2,14.2,100.0,28.7,22.1,0.1,58.0,63.6,86.8,85.8,13.2,14.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,32,29,6,43,26,77,59,118,32,29,6,43,26,77,59,0,0,0,0,0,0,0,0,23.9,38.2,37.0,55.6,23.9,37.8,37.0,54.5,23.9,38.2,37.0,55.6,23.9,37.8,37.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119788,DJIA Consolidated - CHICAGO BOARD OF TRADE,140617,2014-06-17,12460+,CBT,0,124,83468,17490,13766,747,55568,61344,73805,75857,9664,7612,83468,17490,13766,747,55568,61344,73805,75857,9664,7612,0,0,0,0,0,0,0,0,0,0,   18023,   -1288,    -674,     667,   17634,   19703,   17013,   19697,    1010,   -1674,100.0,21.0,16.5,0.9,66.6,73.5,88.4,90.9,11.6,9.1,100.0,21.0,16.5,0.9,66.6,73.5,88.4,90.9,11.6,9.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,32,24,8,49,30,86,58,117,32,24,8,49,30,86,58,0,0,0,0,0,0,0,0,26.8,41.9,38.0,61.2,19.4,30.0,29.0,43.2,26.8,41.9,38.0,61.2,19.4,30.0,29.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119787,DJIA Consolidated - CHICAGO BOARD OF TRADE,140624,2014-06-24,12460+,CBT,0,124,58112,14579,15334,216,35549,35279,50343,50828,7769,7284,58112,14579,15334,216,35549,35279,50343,50828,7769,7284,0,0,0,0,0,0,0,0,0,0,  -25357,   -2911,    1568,    -531,  -20020,  -26066,  -23462,  -25029,   -1895,    -328,100.0,25.1,26.4,0.4,61.2,60.7,86.6,87.5,13.4,12.5,100.0,25.1,26.4,0.4,61.2,60.7,86.6,87.5,13.4,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,27,27,7,43,21,72,53,110,27,27,7,43,21,72,53,0,0,0,0,0,0,0,0,27.8,38.7,41.9,58.2,27.7,38.7,41.9,58.0,27.8,38.7,41.9,58.2,27.7,38.7,41.9,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119786,DJIA Consolidated - CHICAGO BOARD OF TRADE,140701,2014-07-01,12460+,CBT,0,124,65075,20245,14188,126,35886,44205,56257,58518,8818,6557,65075,20245,14188,126,35886,44205,56257,58518,8818,6557,0,0,0,0,0,0,0,0,0,0,    6963,    5667,   -1146,     -91,     338,    8926,    5914,    7690,    1050,    -727,100.0,31.1,21.8,0.2,55.1,67.9,86.4,89.9,13.6,10.1,100.0,31.1,21.8,0.2,55.1,67.9,86.4,89.9,13.6,10.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,35,26,7,41,23,78,54,118,35,26,7,41,23,78,54,0,0,0,0,0,0,0,0,25.2,39.4,38.5,58.9,25.2,39.4,38.5,58.7,25.2,39.4,38.5,58.9,25.2,39.4,38.5,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119785,DJIA Consolidated - CHICAGO BOARD OF TRADE,140708,2014-07-08,12460+,CBT,0,124,58489,15775,13258,154,35219,37808,51147,51219,7342,7270,58489,15775,13258,154,35219,37808,51147,51219,7342,7270,0,0,0,0,0,0,0,0,0,0,   -6586,   -4471,    -931,      28,    -667,   -6397,   -5110,   -7299,   -1477,     713,100.0,27.0,22.7,0.3,60.2,64.6,87.4,87.6,12.6,12.4,100.0,27.0,22.7,0.3,60.2,64.6,87.4,87.6,12.6,12.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,31,24,5,42,21,74,49,112,31,24,5,42,21,74,49,0,0,0,0,0,0,0,0,27.6,40.7,41.8,60.6,27.5,40.7,41.6,60.3,27.6,40.7,41.8,60.6,27.5,40.7,41.6,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119784,DJIA Consolidated - CHICAGO BOARD OF TRADE,140715,2014-07-15,12460+,CBT,0,124,62186,19009,13965,4,34769,41107,53781,55076,8405,7111,62186,19009,13965,4,34769,41107,53781,55076,8405,7111,0,0,0,0,0,0,0,0,0,0,    3698,    3234,     708,    -150,    -451,    3299,    2634,    3857,    1064,    -159,100.0,30.6,22.5,0.0,55.9,66.1,86.5,88.6,13.5,11.4,100.0,30.6,22.5,0.0,55.9,66.1,86.5,88.6,13.5,11.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,33,25,2,41,22,74,49,115,33,25,2,41,22,74,49,0,0,0,0,0,0,0,0,26.9,40.9,40.1,60.1,26.8,40.9,40.0,59.8,26.9,40.9,40.1,60.1,26.8,40.9,40.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119783,DJIA Consolidated - CHICAGO BOARD OF TRADE,140722,2014-07-22,12460+,CBT,0,124,63627,21719,12547,4,33242,43587,54965,56138,8663,7489,63627,21719,12547,4,33242,43587,54965,56138,8663,7489,0,0,0,0,0,0,0,0,0,0,    1441,    2711,   -1418,       0,   -1527,    2481,    1184,    1063,     258,     379,100.0,34.1,19.7,0.0,52.2,68.5,86.4,88.2,13.6,11.8,100.0,34.1,19.7,0.0,52.2,68.5,86.4,88.2,13.6,11.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,36,27,2,39,23,75,52,120,36,27,2,39,23,75,52,0,0,0,0,0,0,0,0,27.1,40.8,40.1,59.3,27.0,40.8,40.0,59.1,27.1,40.8,40.1,59.3,27.0,40.8,40.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119782,DJIA Consolidated - CHICAGO BOARD OF TRADE,140729,2014-07-29,12460+,CBT,0,124,63353,20319,10072,181,34237,45858,54737,56111,8616,7243,63353,20319,10072,181,34237,45858,54737,56111,8616,7243,0,0,0,0,0,0,0,0,0,0,    -274,   -1400,   -2476,     177,     996,    2271,    -228,     -28,     -47,    -247,100.0,32.1,15.9,0.3,54.0,72.4,86.4,88.6,13.6,11.4,100.0,32.1,15.9,0.3,54.0,72.4,86.4,88.6,13.6,11.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,36,25,5,37,23,75,51,115,36,25,5,37,23,75,51,0,0,0,0,0,0,0,0,27.2,42.7,41.1,62.0,27.2,42.7,41.1,61.0,27.2,42.7,41.1,62.0,27.2,42.7,41.1,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119781,DJIA Consolidated - CHICAGO BOARD OF TRADE,140805,2014-08-05,12460+,CBT,0,124,58328,15645,15131,529,33747,36418,49920,52077,8408,6251,58328,15645,15131,529,33747,36418,49920,52077,8408,6251,0,0,0,0,0,0,0,0,0,0,   -5025,   -4675,    5059,     348,    -490,   -9440,   -4817,   -4034,    -208,    -992,100.0,26.8,25.9,0.9,57.9,62.4,85.6,89.3,14.4,10.7,100.0,26.8,25.9,0.9,57.9,62.4,85.6,89.3,14.4,10.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,29,29,6,41,20,74,51,112,29,29,6,41,20,74,51,0,0,0,0,0,0,0,0,26.7,40.3,39.0,59.1,22.4,40.2,34.7,57.7,26.7,40.3,39.0,59.1,22.4,40.2,34.7,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119780,DJIA Consolidated - CHICAGO BOARD OF TRADE,140812,2014-08-12,12460+,CBT,0,124,54959,13015,16752,8,33808,31687,46830,48446,8129,6514,54959,13015,16752,8,33808,31687,46830,48446,8129,6514,0,0,0,0,0,0,0,0,0,0,   -3369,   -2630,    1621,    -521,      61,   -4732,   -3090,   -3632,    -279,     263,100.0,23.7,30.5,0.0,61.5,57.7,85.2,88.1,14.8,11.9,100.0,23.7,30.5,0.0,61.5,57.7,85.2,88.1,14.8,11.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,27,27,4,44,17,72,47,108,27,27,4,44,17,72,47,0,0,0,0,0,0,0,0,25.4,39.5,37.7,59.1,23.3,39.2,34.9,57.2,25.4,39.5,37.7,59.1,23.3,39.2,34.9,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119779,DJIA Consolidated - CHICAGO BOARD OF TRADE,140819,2014-08-19,12460+,CBT,0,124,55644,13994,15257,232,32360,32274,46586,47762,9059,7882,55644,13994,15257,232,32360,32274,46586,47762,9059,7882,0,0,0,0,0,0,0,0,0,0,     685,     980,   -1495,     225,   -1449,     587,    -245,    -684,     930,    1369,100.0,25.1,27.4,0.4,58.2,58.0,83.7,85.8,16.3,14.2,100.0,25.1,27.4,0.4,58.2,58.0,83.7,85.8,16.3,14.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,29,29,8,42,19,75,52,111,29,29,8,42,19,75,52,0,0,0,0,0,0,0,0,23.3,39.2,36.4,58.3,23.3,38.9,36.4,58.0,23.3,39.2,36.4,58.3,23.3,38.9,36.4,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119778,DJIA Consolidated - CHICAGO BOARD OF TRADE,140826,2014-08-26,12460+,CBT,0,124,60918,18066,15313,595,33799,36329,52460,52237,8458,8681,60918,18066,15313,595,33799,36329,52460,52237,8458,8681,0,0,0,0,0,0,0,0,0,0,    5274,    4072,      57,     363,    1440,    4056,    5875,    4475,    -601,     799,100.0,29.7,25.1,1.0,55.5,59.6,86.1,85.7,13.9,14.3,100.0,29.7,25.1,1.0,55.5,59.6,86.1,85.7,13.9,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,29,32,5,36,23,66,59,114,29,32,5,36,23,66,59,0,0,0,0,0,0,0,0,27.0,38.6,40.4,57.8,27.0,38.6,40.4,57.5,27.0,38.6,40.4,57.8,27.0,38.6,40.4,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119777,DJIA Consolidated - CHICAGO BOARD OF TRADE,140902,2014-09-02,12460+,CBT,0,124,64775,20144,13566,723,35178,41567,56045,55855,8731,8920,64775,20144,13566,723,35178,41567,56045,55855,8731,8920,0,0,0,0,0,0,0,0,0,0,    3857,    2078,   -1747,     128,    1379,    5238,    3585,    3618,     273,     239,100.0,31.1,20.9,1.1,54.3,64.2,86.5,86.2,13.5,13.8,100.0,31.1,20.9,1.1,54.3,64.2,86.5,86.2,13.5,13.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,33,29,6,37,29,72,62,119,33,29,6,37,29,72,62,0,0,0,0,0,0,0,0,27.0,37.2,40.9,56.5,26.9,37.2,40.8,55.5,27.0,37.2,40.9,56.5,26.9,37.2,40.8,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
119776,DJIA Consolidated - CHICAGO BOARD OF TRADE,140909,2014-09-09,12460+,CBT,0,124,64723,18859,13133,1405,36215,40979,56478,55516,8245,9207,64723,18859,13133,1405,36215,40979,56478,55516,8245,9207,0,0,0,0,0,0,0,0,0,0,     -52,   -1285,    -434,     682,    1037,    -588,     434,    -339,    -486,     287,100.0,29.1,20.3,2.2,56.0,63.3,87.3,85.8,12.7,14.2,100.0,29.1,20.3,2.2,56.0,63.3,87.3,85.8,12.7,14.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,33,28,8,38,30,74,63,119,33,28,8,38,30,74,63,0,0,0,0,0,0,0,0,25.7,36.4,38.8,55.6,25.7,36.4,38.7,54.3,25.7,36.4,38.8,55.6,25.7,36.4,38.7,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),12460+,CBT,124
