,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
468,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-02-12,167100,38661,55437,    1731,  -13298,    4652
469,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-02-05,165369,51959,50785,    -691,   -6030,    3418
470,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-29,166060,57989,47367,    5240,   -2212,    5104
471,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-22,160820,60201,42263,   -2475,   -3595,    6805
472,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-15,163295,63796,35458,   -2289,    3273,     884
473,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-08,165584,60523,34574,   -9092,   -8623,    1736
474,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-31,174676,69146,32838,   -6543,   -5320,   -4307
475,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-24,181219,74466,37145,   -7253,   -4909,  -14194
476,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-18,188472,79375,51339,    4844,   14622,   14540
477,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-11,183628,64753,36799,    4879,   -1297,   -1981
478,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-04,178749,66050,38780,   21048,   14943,   -2049
479,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-11-27,157701,51107,40829,    6979,    4561,   -4987
480,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-11-20,150722,46546,45816,    1549,     747,    8245
481,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-11-13,149173,45799,37571,  -15308,  -11409,    -358
482,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-11-06,164481,57208,37929,     564,    -689,    3435
483,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-10-30,163917,57897,34494,    8126,    3018,   -1988
484,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-10-23,155791,54879,36482,   -8663,     869,    2071
485,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-10-16,164454,54010,34411,    2997,    -180,    2793
486,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-10-09,161457,54190,31618,  -16289,  -10536,   -3014
487,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-10-02,177746,64726,34632,    5643,    3917,     960
488,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-09-25,172103,60809,33672,   20798,    8212,   -4513
489,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-09-18,151305,52597,38185,  -30377,    3285,  -15493
490,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-09-11,181682,49312,53678,   47927,    7478,    4976
491,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-09-04,133755,41834,48702,   16721,    -573,    8263
492,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-08-28,117034,42407,40439,   -1516,   -3577,    2288
493,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-08-21,118550,45984,38151,    4508,   13930,    5809
494,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-08-14,114042,32054,32342,   -1083,    6290,   -1697
495,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-08-07,115125,25764,34039,    4355,   -5540,     925
496,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-07-31,110770,31304,33114,   -5373,    1972,     848
497,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-07-24,116143,29332,32266,    -833,   -4564,   -9083
498,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-07-17,116976,33896,41349,    -640,    1092,     923
499,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-07-10,117616,32804,40426,    9408,     596,    2865
500,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-07-03,108208,32208,37561,   -6353,   -3088,    1507
501,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-06-26,114561,35296,36054,   -7063,    3048,  -13347
502,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-06-19,121624,32248,49401,  -57024,    4231,   -1728
503,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-06-12,178648,28017,51129,   -5935,  -11025,    9220
504,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-06-05,184583,39042,41909,    3148,    2990,    7332
505,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-29,181435,36052,34577,   -3062,   -4790,    5075
506,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-22,184497,40842,29502,  -14773,  -16629,   -2948
507,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-15,199270,57471,32450,    -531,   -2226,   -1908
508,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-08,199801,59697,34358,   11513,    6576,   -2270
509,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-01,188288,53121,36628,   14920,    5686,   -3271
510,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-24,173368,47435,39899,   16353,   14214,   -6373
511,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-17,157015,33221,46272,   11493,    3444,   -2289
512,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-10,145522,29777,48561,    2862,     515,   10492
513,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-03,142660,29262,38069,    7513,    2653,     350
514,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-27,135147,26609,37719,   -6264,     658,   -4084
515,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-20,141411,25951,41803,  -61469,    4027,  -21969
516,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-13,202880,21924,63772,   18776,    -384,    4365
517,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-06,184104,22308,59407,    7219,   -4623,    9241
518,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-28,176885,26931,50166,   -9783,    -686,   -8801
519,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-21,186668,27617,58967,   -5403,   -1692,  -10941
520,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-14,192071,29309,69908,   -3662,    1148,    8625
521,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-07,195733,28161,61283,    4884,    4463,   11371
522,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-31,190849,23698,49912,     809,    7595,    2448
523,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-24,190040,16103,47464,  -21378,   -7270,  -17543
524,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-17,211418,23373,65007,   11563,    -671,    5110
525,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-10,199855,24044,59897,    6260,   -3788,     166
526,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-03,193595,27832,59731,   10476,    2367,    5094
527,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-27,183119,25465,54637,    -853,   -1068,    2165
528,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-20,183972,26533,52472,  -34231,    2751,  -10819
529,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-13,218203,23782,63291,    8689,   -2529,   -6580
530,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-06,209514,26311,69871,   18786,    2808,    -292
531,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-29,190728,23503,70163,   30441,    2812,   12838
532,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-22,160287,20691,57325,    9585,   -2664,    1106
533,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-15,150702,23355,56219,    2724,     748,    4490
534,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-08,147978,22607,51729,  -21488,   -1789,  -19759
535,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-01,169466,24396,71488,   -2094,    5479,    2424
536,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-10-25,171560,18917,69064,   -4267,    1971,   -1108
537,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-10-18,175827,16946,70172,   -8882,    1555,   -7191
538,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-10-11,184709,15391,77363,    9209,     462,   -6290
539,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-10-04,175500,14929,83653,   20818,     641,    5355
540,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-09-27,154682,14288,78298,   11004,     182,    4437
541,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-09-20,143678,14106,73861,    1558,  -19863,   13699
542,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-09-13,142120,33969,60162,   31748,    3426,   16399
543,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-09-06,110372,30543,43763,   14208,    -705,   12959
544,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-08-30,96164,31248,30804,   -6013,   -9640,     877
545,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-08-23,102177,40888,29927,    1615,    4695,   -9362
546,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-08-16,100562,36193,39289,   -4982,   -5097,   -1756
547,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-08-09,105544,41290,41045,    2372,   -1976,    2918
548,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-08-02,103172,43266,38127,    5757,    9954,    6037
549,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-07-26,97415,33312,32090,    -876,    7301,    -635
550,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-07-19,98291,26011,32725,  -22843,   -1676,  -19763
551,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-07-12,121134,27687,52488,    2775,    -947,   -7815
552,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-07-05,118359,28634,60303,   15945,     706,   14026
553,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-06-28,102414,27928,46277,    9590,    1165,    8154
554,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-06-21,92824,26763,38123,    2105,   -9921,   12665
555,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-06-14,90719,36684,25458,  -22922,    3130,   -9846
556,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-06-07,113641,33554,35304,    5556,    1270,    1191
557,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-05-31,108085,32284,34113,   -2251,    4194,   -8120
558,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-05-24,110336,28090,42233,    6583,   -2237,   10978
559,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-05-17,103753,30327,31255,   -4364,  -11041,    8005
560,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-05-10,108117,41368,23250,  -15886,  -18367,   -5678
561,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-05-03,124003,59735,28928,    5517,    2868,    5644
562,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-04-26,118486,56867,23284,    9678,    6295,    2887
563,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-04-19,108808,50572,20397,  -11508,   -2851,   -6355
564,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-04-12,120316,53423,26752,    9097,    -373,    5370
565,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-04-05,111219,53796,21382,    6713,   23719,   -7952
566,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-03-29,104506,30077,29334,  -13468,  -23271,    5710
567,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-03-22,117974,53348,23624,   19793,   24768,   -5181
568,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-03-15,98181,28580,28805,  -47171,  -26387,    7744
569,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-03-08,145352,54967,21061,   19002,    2845,   -5252
570,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-03-01,126350,52122,26313,    2576,    -975,    9225
571,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-02-22,123774,53097,17088,   -8989,  -15788,     775
572,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-02-15,132763,68885,16313,   21400,   19681,   -8416
573,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-02-08,111363,49204,24729,    2776,    2281,     465
574,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-02-01,108587,46923,24264,   11939,   10895,   -3876
575,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-01-25,96648,36028,28140,    6018,    4613,    2519
576,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-01-18,90630,31415,25621,    4295,   10401,    -483
577,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-01-11,86335,21014,26104,    2065,    3520,   -5523
578,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-01-04,84270,17494,31627,    2129,    -800,     212
579,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-12-28,82141,18294,31415,   12934,    3715,    9404
580,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-12-21,69207,14579,22011,    1387,    2374,    1620
581,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-12-14,67820,12205,20391,  -18449,   -2037,   -6771
582,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-12-07,86269,14242,27162,     682,  -10167,   -2111
583,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-11-30,85587,24409,29273,   -8327,  -11430,    3631
584,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-11-23,93914,35839,25642,   -5083,   -9838,    3736
585,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-11-16,98997,45677,21906,    2464,    3762,    1257
586,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-11-09,96533,41915,20649,    4714,    2015,   -4069
587,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-11-02,91819,39900,24718,    5208,    6899,   -3194
588,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-10-26,86611,33001,27912,   -3457,   -1707,   -1000
589,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-10-19,90068,34708,28912,   -2800,   -5162,   -2892
590,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-10-12,92868,39870,31804,    6332,    2806,    4143
591,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-10-05,86536,37064,27661,    8823,   10339,   -1258
592,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-09-28,77713,26725,28919,    6395,    8867,    2072
593,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-09-21,71318,17858,26847,   -3532,   -3250,   -3388
594,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-09-14,74850,21108,30235,  -70862,    -255,   -7196
595,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-09-07,145712,21363,37431,    1516,   -1689,    -887
596,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-08-31,144196,23052,38318,    4863,   -5459,    5442
597,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-08-24,139333,28511,32876,   -2108,   -2956,   -3022
598,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-08-17,141441,31467,35898,    -786,   -4448,    5004
599,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-08-10,142227,35915,30894,    6773,    4857,    -414
600,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-08-03,135454,31058,31308,   12884,   13951,   -3739
601,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-07-27,122570,17107,35047,   -2334,     659,   -8168
602,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-07-20,124904,16448,43215,   -6776,     947,   -6957
603,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-07-13,131680,15501,50172,    7987,   -2941,   -6347
604,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-07-06,123693,18442,56519,    2460,     816,    4122
605,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-06-29,121233,17626,52397,   -4238,    1705,   -9870
606,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-06-22,125471,15921,62267,    6170,    2840,    1052
607,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-06-15,119301,13081,61215,  -47775,   -1065,  -27611
608,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-06-08,167076,14146,88826,   17860,    2337,    6563
609,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-06-01,149216,11809,82263,   -1996,     847,   -3778
610,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-05-25,151212,10962,86041,   -1145,     470,   -1196
611,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-05-18,152357,10492,87237,    9687,     223,    4780
612,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-05-11,142670,10269,82457,    8682,   -2793,    3779
613,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-05-04,133988,13062,78678,   14117,    1428,   12378
614,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-04-27,119871,11634,66300,   -1469,   -2624,    2744
615,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-04-20,121340,14258,63556,    -607,     868,   -7225
616,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-04-13,121947,13390,70781,   -7343,    -891,   -2974
617,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-04-06,129290,14281,73755,   -3528,    2316,   -5283
618,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-03-30,132818,11965,79038,    2172,     616,   -3935
619,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-03-23,130646,11349,82973,    9095,    -382,    7255
620,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-03-16,121551,11731,75718,  -27011,    1314,    1828
621,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-03-09,148562,10417,73890,   19439,   -3445,   -7521
622,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-03-02,129123,13862,81411,    4017,     -20,    4645
623,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-02-23,125106,13882,76766,    6021,     -40,    6765
624,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-02-16,119085,13922,70001,    2723,     -90,    3233
625,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-02-09,116362,14012,66768,   20650,    -599,   18189
626,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-02-02,95712,14611,48579,    9237,    -464,    6351
627,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-01-26,86475,15075,42228,    3138,   -6124,     858
628,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-01-19,83337,21199,41370,   -5810,    6017,   -9279
629,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-01-12,89147,15182,50649,   -3744,   -2849,    -946
630,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2010-01-05,92891,18031,51595,    8099,    -449,    3640
631,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-12-29,84792,18480,47955,   10709,    4929,    9827
632,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-12-22,74083,13551,38128,    1906,    -259,     874
633,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-12-15,72177,13810,37254,  -31319,   -3249,    3319
634,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-12-08,103496,17059,33935,   13881,   -6409,    -196
635,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-12-01,89615,23468,34131,     740,     648,     -44
636,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-11-24,88875,22820,34175,   -7741,   -6700,   -1930
637,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-11-17,96616,29520,36105,   -7201,     843,   -8429
638,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-11-09,103817,28677,44534,    6481,    3575,     527
639,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-11-03,97336,25102,44007,    1501,    3366,   -9160
640,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-10-27,95835,21736,53167,   -7303,    6092,   -5795
641,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-10-20,103138,15644,58962,  -13311,    5746,  -16282
642,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-10-13,116449,9898,75244,    4986,   -2738,     502
643,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-10-06,111463,12636,74742,   13258,   -3493,   10787
644,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-09-29,98205,16129,63955,   19753,   -1692,   14539
645,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-09-22,78452,17821,49416,   11274,   -6670,   12438
646,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-09-15,67178,24491,36978,  -38516,   -4845,    1682
647,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-09-08,105694,29336,35296,    8079,    6304,   -5254
648,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-09-01,97615,23032,40550,    -533,   -3417,    7084
649,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-08-25,98148,26449,33466,    3522,    -400,    4959
